Letter,Tot. SSE,H0,H1,H2,H3,H4,H5,H6,H7,H8,H9,"['A', 'H']","['B', 'K', 'P', 'R']","['C', 'D', 'G', 'O', 'Q']","['E', 'F', 'L']","['I', 'J', 'T']","['M', 'N']","['U', 'V', 'Y']","['W', 'X']","['S', 'Z']"
'Y',0.0056756155009568586,0.62528613957828338,0.86595886192123828,0.17164378832465757,0.9527961940844607,0.78004204406072519,0.013266210312751367,0.22581720504143882,0.031904145620236787,0.9429019953425668,0.86027205325440348,0.00048003269937295812,0.0027858656427631428,1.388193189501022e-07,0.00013563525645664734,9.5087116328054468e-05,0.025257949487836301,5.4768408391214978e-05,0.017556653462652817,5.393406874051817e-05,0.032259748572468216,0.023977356810654476,0.00034715112078890559,0.00095682364643305659,0.0062159496095159483,8.5404451178958494e-07,0.03400438627650372,3.398850808930946e-07,5.9148270295008039e-05,8.8896904760847836e-05,7.6573769718945591e-05,0.002474718507822229,0.011207698605576577,0.0012295011135610217,0.017397561129703542,0.96160907502968829,9.6394505808697212e-05
'Y',0.0056004071958842905,0.0078903687429761893,0.747811214033408,0.47901381292525519,0.91376656686108859,0.95548101153472498,0.054172884868412499,0.14003194323968576,0.090540226683007333,0.82454296002667826,0.61686389422766819,0.0039205187158837616,0.022126216888160112,4.8909570761440718e-06,0.0006109432997624723,0.00021345917443180051,0.00026143514304441065,0.00074955715541026396,0.0022782205957254126,0.00012934614398073244,0.027828399156855341,0.012282902013365337,0.0040931345567688212,0.0015338962004694844,0.0066994990433306336,2.4900281526327009e-05,0.0038116691700427674,4.4018291847370033e-07,1.6774379537354455e-05,0.00010525751167600804,4.5131746033607001e-05,0.03432087311641166,0.0084933751922477117,0.00051765525760379366,0.022696326805245113,0.95183429397851183,5.297937129804447e-05
'Z',0.005594561535885864,0.00015167834341632021,0.96921263238563338,0.10680449196702946,0.060453766910612709,0.12655220203678375,0.99980466326722228,0.98973309647661012,0.89548659699048938,0.004629994066041295,0.94288436052834645,6.8628350860494701e-07,0.00077332747216804867,0.00070980832279246748,0.00015392439263622654,0.0014144216438075285,0.004551788838906042,1.3210819921354156e-06,6.7524959279343581e-06,0.025555864808275805,0.0083528298673163793,0.0021234233682999081,0.00018520152942604388,0.00043645582709083347,0.00083591246344497788,0.0011105000466386434,0.00030328083731580741,0.010869916400289906,6.2666255759006543e-05,0.041194409307678682,0.0026592550266497962,8.9462847497907226e-05,0.00025201241946227045,0.00032030974124999738,2.5472479656926739e-05,9.4709857959444433e-06,0.94505728388772692
'Z',0.0062854565516049917,0.00049426236788610459,0.99307894847587408,0.058758068943813226,0.05374073325423772,0.060553512504119368,0.9989636408329905,0.98967268129302632,0.88279696714588807,0.012054278674200654,0.96340393156310355,6.6570302967205702e-07,0.00096040417468271815,0.00055983069530068843,0.00011043567698722584,0.0020853435596002801,0.0073519036619876721,1.0723148363348774e-06,7.5535012448133418e-06,0.028048712334370257,0.0098125573439609721,0.002694144552251177,0.00015457490935495667,0.00038409693754112221,0.00096196446448279158,0.00086670133239362911,0.00032706928362764837,0.013675988433592677,7.5062670903266543e-05,0.060748515423558636,0.003503155610565396,6.8108382243137634e-05,0.00024056779718380331,0.00032750631078131131,2.5267417783435109e-05,9.8636183296023435e-06,0.96200373133026473
'Z',0.0044123574668363912,9.0941784720592877e-05,0.95742561393691339,0.15732283599176078,0.060159417908083199,0.12039602684417627,0.99973437397113707,0.80678194696878791,0.98520289465930211,0.0048696559422376174,0.97478840150977042,4.7780908381017211e-07,0.00062693902621194307,0.0005046463474787002,0.00014287406326062702,0.0009796271651837025,0.003921400538902965,1.0818473304352669e-06,5.690873314163078e-06,0.013690793900288349,0.0056538433956282476,0.006155675353382478,0.00042089389024656509,0.00095378076956350796,0.00097290946113451912,0.0042310689021013391,0.00019418226293161853,0.010390659248959719,6.3191131242282516e-05,0.046034837348366678,0.0017776638772783108,7.8475745718081764e-05,0.00024762274967799023,0.00064712426503190366,5.4126190398903949e-05,1.510390134305714e-05,0.9565574225121829
Hidden Nodes,10
Iterations,17771
alpha,1.0
eta,1
epsilon,0.01
Letter Iterations,"[ 523.  473.  692.  517.  511.  315.  352.  441.  667.  502.  271.  440.
  354.  414.  659.  688.  516.  652.  479.  525.  544.  433.  322.  345.
  440.  436.]"
